long,lat,group,order,region
-82.62624,42.56504,24,6999,michigan
-82.63197,42.57649,24,7000,michigan
-82.66062,42.58796,24,7001,michigan
-82.68354,42.60514,24,7002,michigan
-82.67207,42.62233,24,7003,michigan
-82.64343,42.63952,24,7004,michigan
-82.64343,42.66244,24,7005,michigan
-82.67781,42.68536,24,7006,michigan
-82.70073,42.69109,24,7007,michigan
-82.72365,42.67963,24,7008,michigan
-82.77522,42.66817,24,7009,michigan
-82.81532,42.64525,24,7010,michigan
-82.81532,42.62806,24,7011,michigan
-82.79813,42.61087,24,7012,michigan
-82.79813,42.58796,24,7013,michigan
-82.80959,42.57649,24,7014,michigan
-82.86116,42.54212,24,7015,michigan
-82.86689,42.51347,24,7016,michigan
-82.86689,42.48482,24,7017,michigan
-82.86689,42.4619,24,7018,michigan
-82.86689,42.44471,24,7019,michigan
-82.8898,42.40461,24,7020,michigan
-82.92418,42.37596,24,7021,michigan
-82.96429,42.35877,24,7022,michigan
-83.02731,42.34158,24,7023,michigan
-83.07315,42.32439,24,7024,michigan
-83.10753,42.30148,24,7025,michigan
-83.14191,42.24991,24,7026,michigan
-83.14191,42.21553,24,7027,michigan
-83.14764,42.18688,24,7028,michigan
-83.17055,42.1525,24,7029,michigan
-83.17628,42.12386,24,7030,michigan
-83.17055,42.06656,24,7031,michigan
-83.16483,42.04937,24,7032,michigan
-83.17628,42.03218,24,7033,michigan
-83.19347,42.02073,24,7034,michigan
-83.21638,42.00927,24,7035,michigan
-83.23358,41.98062,24,7036,michigan
-83.25649,41.96916,24,7037,michigan
-83.30806,41.95197,24,7038,michigan
-83.33671,41.91759,24,7039,michigan
-83.35963,41.89467,24,7040,michigan
-83.38255,41.87748,24,7041,michigan
-83.4112,41.84884,24,7042,michigan
-83.43411,41.80873,24,7043,michigan
-83.43984,41.78008,24,7044,michigan
-83.44557,41.75143,24,7045,michigan
-96.42879,43.49323,25,7047,minnesota
-96.42879,43.85419,25,7048,minnesota
-96.42879,44.20369,25,7049,minnesota
-96.43452,44.54747,25,7050,minnesota
-96.43452,44.63914,25,7051,minnesota
-96.43452,44.81676,25,7052,minnesota
-96.43452,44.97719,25,7053,minnesota
-96.43452,45.26367,25,7054,minnesota
-96.43452,45.29231,25,7055,minnesota
-96.44025,45.31523,25,7056,minnesota
-96.44025,45.32669,25,7057,minnesota
-96.45745,45.35534,25,7058,minnesota
-96.51474,45.37826,25,7059,minnesota
-96.57777,45.40691,25,7060,minnesota
-96.68663,45.44701,25,7061,minnesota
-96.721,45.49858,25,7062,minnesota
-96.77831,45.55587,25,7063,minnesota
-96.81268,45.58452,25,7064,minnesota
-96.83559,45.59025,25,7065,minnesota
-96.84132,45.63036,25,7066,minnesota
-96.83559,45.64755,25,7067,minnesota
-96.82414,45.67047,25,7068,minnesota
-96.77831,45.68765,25,7069,minnesota
-96.65225,45.76214,25,7070,minnesota
-96.59496,45.81944,25,7071,minnesota
-96.57204,45.84808,25,7072,minnesota
-96.56058,45.87673,25,7073,minnesota
-96.55485,45.91111,25,7074,minnesota
-96.56058,45.93976,25,7075,minnesota
-96.56631,45.97413,25,7076,minnesota
-96.56631,45.99705,25,7077,minnesota
-96.54912,46.03143,25,7078,minnesota
-96.54912,46.05435,25,7079,minnesota
-96.53766,46.08873,25,7080,minnesota
-96.55485,46.1231,25,7081,minnesota
-96.57777,46.15748,25,7082,minnesota
-96.57777,46.24915,25,7083,minnesota
-96.58923,46.32364,25,7084,minnesota
-96.6236,46.35801,25,7085,minnesota
-96.67516,46.39812,25,7086,minnesota
-96.70954,46.44969,25,7087,minnesota
-96.721,46.48407,25,7088,minnesota
-96.7382,46.57001,25,7089,minnesota
-96.77831,46.63303,25,7090,minnesota
-96.78403,46.66741,25,7091,minnesota
-96.77831,46.70752,25,7092,minnesota
-96.77258,46.79919,25,7093,minnesota
-96.76684,46.87368,25,7094,minnesota
-96.75538,46.91951,25,7095,minnesota
-96.82414,46.99973,25,7096,minnesota
-96.81841,47.03411,25,7097,minnesota
-96.81268,47.0513,25,7098,minnesota
-96.81268,47.08567,25,7099,minnesota
-96.81841,47.12005,25,7100,minnesota
-96.81841,47.1487,25,7101,minnesota
-96.82414,47.20599,25,7102,minnesota
-96.82987,47.24037,25,7103,minnesota
-96.83559,47.27475,25,7104,minnesota
-96.82987,47.32059,25,7105,minnesota
-96.82414,47.36069,25,7106,minnesota
-96.82414,47.38934,25,7107,minnesota
-96.83559,47.43518,25,7108,minnesota
-96.83559,47.49247,25,7109,minnesota
-96.83559,47.4982,25,7110,minnesota
-96.84132,47.53258,25,7111,minnesota
-96.84705,47.5555,25,7112,minnesota
-96.84705,47.58414,25,7113,minnesota
-96.85851,47.60706,25,7114,minnesota
-96.86998,47.64144,25,7115,minnesota
-96.88143,47.67009,25,7116,minnesota
-96.91009,47.71592,25,7117,minnesota
-96.933,47.76749,25,7118,minnesota
-96.95592,47.8076,25,7119,minnesota
-96.9903,47.85917,25,7120,minnesota
-97.01894,47.88208,25,7121,minnesota
-97.03613,47.92792,25,7122,minnesota
-97.04759,47.9623,25,7123,minnesota
-97.05905,47.99667,25,7124,minnesota
-97.06478,48.03678,25,7125,minnesota
-97.07624,48.0597,25,7126,minnesota
-97.13354,48.13418,25,7127,minnesota
-97.145,48.16856,25,7128,minnesota
-97.13927,48.19148,25,7129,minnesota
-97.13927,48.23159,25,7130,minnesota
-97.13927,48.27742,25,7131,minnesota
-97.13927,48.32326,25,7132,minnesota
-97.15073,48.3691,25,7133,minnesota
-97.13927,48.40921,25,7134,minnesota
-97.13927,48.45504,25,7135,minnesota
-97.13927,48.51234,25,7136,minnesota
-97.145,48.54671,25,7137,minnesota
-97.15646,48.56963,25,7138,minnesota
-97.15646,48.58109,25,7139,minnesota
-97.13927,48.60974,25,7140,minnesota
-97.11062,48.63266,25,7141,minnesota
-97.09343,48.66131,25,7142,minnesota
-97.11062,48.69568,25,7143,minnesota
-97.1278,48.73006,25,7144,minnesota
-97.145,48.74725,25,7145,minnesota
-97.17937,48.81027,25,7146,minnesota
-97.1851,48.86757,25,7147,minnesota
-97.19083,48.89622,25,7148,minnesota
-97.22521,48.93633,25,7149,minnesota
-97.22521,48.99935,25,7150,minnesota
-96.37151,48.99935,25,7151,minnesota
-95.29434,48.99935,25,7152,minnesota
-95.15683,49.00508,25,7153,minnesota
-95.1511,49.38323,25,7154,minnesota
-95.10526,49.37177,25,7155,minnesota
-95.0537,49.36604,25,7156,minnesota
-95.01933,49.36032,25,7157,minnesota
-94.98494,49.37177,25,7158,minnesota
-94.93338,49.3775,25,7159,minnesota
-94.90472,49.36604,25,7160,minnesota
-94.88181,49.34885,25,7161,minnesota
-94.84171,49.34312,25,7162,minnesota
-94.8016,49.3374,25,7163,minnesota
-94.79587,49.29729,25,7164,minnesota
-94.79014,49.23999,25,7165,minnesota
-94.76149,49.17124,25,7166,minnesota
-94.73284,49.11395,25,7167,minnesota
-94.72138,49.05664,25,7168,minnesota
-94.69846,48.98216,25,7169,minnesota
-94.67554,48.9306,25,7170,minnesota
-94.67554,48.89049,25,7171,minnesota
-94.67554,48.85038,25,7172,minnesota
-94.68701,48.81601,25,7173,minnesota
-94.68127,48.78735,25,7174,minnesota
-94.66982,48.76444,25,7175,minnesota
-94.6068,48.73579,25,7176,minnesota
-94.52085,48.71287,25,7177,minnesota
-94.44064,48.68995,25,7178,minnesota
-94.40053,48.70141,25,7179,minnesota
-94.37188,48.70714,25,7180,minnesota
-94.33177,48.70714,25,7181,minnesota
-94.29166,48.70141,25,7182,minnesota
-94.25156,48.68995,25,7183,minnesota
-94.23438,48.64985,25,7184,minnesota
-94.15416,48.64985,25,7185,minnesota
-93.84476,48.63839,25,7186,minnesota
-93.81038,48.6212,25,7187,minnesota
-93.78746,48.59828,25,7188,minnesota
-93.79319,48.53526,25,7189,minnesota
-93.77027,48.50661,25,7190,minnesota
-93.44942,48.55817,25,7191,minnesota
-93.43796,48.59255,25,7192,minnesota
-93.40931,48.60401,25,7193,minnesota
-93.26607,48.63839,25,7194,minnesota
-93.23743,48.64412,25,7195,minnesota
-93.18585,48.64412,25,7196,minnesota
-93.07127,48.62693,25,7197,minnesota
-93.00824,48.62693,25,7198,minnesota
-92.95667,48.63266,25,7199,minnesota
-92.92229,48.6212,25,7200,minnesota
-92.88219,48.59828,25,7201,minnesota
-92.80197,48.57536,25,7202,minnesota
-92.73895,48.55817,25,7203,minnesota
-92.68738,48.55817,25,7204,minnesota
-92.65301,48.55817,25,7205,minnesota
-92.61863,48.55817,25,7206,minnesota
-92.6129,48.50661,25,7207,minnesota
-92.6702,48.49515,25,7208,minnesota
-92.68738,48.47796,25,7209,minnesota
-92.68738,48.45504,25,7210,minnesota
-92.63009,48.45504,25,7211,minnesota
-92.57279,48.45504,25,7212,minnesota
-92.53268,48.44931,25,7213,minnesota
-92.50404,48.44931,25,7214,minnesota
-92.44674,48.40921,25,7215,minnesota
-92.4582,48.3691,25,7216,minnesota
-92.45247,48.34045,25,7217,minnesota
-92.41809,48.28888,25,7218,minnesota
-92.36652,48.23159,25,7219,minnesota
-92.28058,48.25451,25,7220,minnesota
-92.28632,48.31753,25,7221,minnesota
-92.27485,48.34045,25,7222,minnesota
-92.25767,48.35191,25,7223,minnesota
-92.21183,48.35764,25,7224,minnesota
-92.15453,48.35764,25,7225,minnesota
-92.08578,48.36337,25,7226,minnesota
-92.06859,48.36337,25,7227,minnesota
-92.04567,48.35764,25,7228,minnesota
-92.01702,48.34045,25,7229,minnesota
-92.01129,48.33472,25,7230,minnesota
-91.98837,48.31753,25,7231,minnesota
-91.9941,48.28315,25,7232,minnesota
-91.97691,48.24878,25,7233,minnesota
-91.94254,48.24305,25,7234,minnesota
-91.90816,48.24305,25,7235,minnesota
-91.87952,48.23732,25,7236,minnesota
-91.84514,48.2144,25,7237,minnesota
-91.77065,48.20294,25,7238,minnesota
-91.75346,48.20867,25,7239,minnesota
-91.72482,48.20294,25,7240,minnesota
-91.7019,48.19148,25,7241,minnesota
-91.69617,48.16856,25,7242,minnesota
-91.69043,48.13418,25,7243,minnesota
-91.67325,48.117,25,7244,minnesota
-91.62168,48.10554,25,7245,minnesota
-91.56438,48.10554,25,7246,minnesota
-91.55293,48.07116,25,7247,minnesota
-91.51855,48.06543,25,7248,minnesota
-91.4899,48.07116,25,7249,minnesota
-91.45552,48.07689,25,7250,minnesota
-91.40968,48.0597,25,7251,minnesota
-91.30083,48.07689,25,7252,minnesota
-91.22634,48.09981,25,7253,minnesota
-91.16331,48.13992,25,7254,minnesota
-91.07164,48.18575,25,7255,minnesota
-91.01434,48.19721,25,7256,minnesota
-90.99142,48.2144,25,7257,minnesota
-90.95132,48.23732,25,7258,minnesota
-90.90548,48.24878,25,7259,minnesota
-90.87683,48.25451,25,7260,minnesota
-90.83673,48.25451,25,7261,minnesota
-90.831,48.24305,25,7262,minnesota
-90.81381,48.19148,25,7263,minnesota
-90.76225,48.16856,25,7264,minnesota
-90.75652,48.13992,25,7265,minnesota
-90.75079,48.117,25,7266,minnesota
-90.72214,48.10554,25,7267,minnesota
-90.68203,48.11126,25,7268,minnesota
-90.62473,48.12273,25,7269,minnesota
-90.59035,48.12845,25,7270,minnesota
-90.56171,48.12845,25,7271,minnesota
-90.49295,48.10554,25,7272,minnesota
-90.4242,48.11126,25,7273,minnesota
-90.30961,48.117,25,7274,minnesota
-90.22939,48.11126,25,7275,minnesota
-90.1721,48.12273,25,7276,minnesota
-90.11481,48.117,25,7277,minnesota
-90.06324,48.11126,25,7278,minnesota
-90.02886,48.08834,25,7279,minnesota
-89.99448,48.06543,25,7280,minnesota
-89.9601,48.04251,25,7281,minnesota
-89.91427,48.01959,25,7282,minnesota
-89.84551,47.99667,25,7283,minnesota
-89.78822,48.01386,25,7284,minnesota
-89.75384,48.02532,25,7285,minnesota
-89.68508,48.01959,25,7286,minnesota
-89.55903,48.01386,25,7287,minnesota
-89.47309,48.00813,25,7288,minnesota
-89.58768,47.97949,25,7289,minnesota
-89.66217,47.93365,25,7290,minnesota
-89.77103,47.88781,25,7291,minnesota
-89.83978,47.87062,25,7292,minnesota
-89.95438,47.83625,25,7293,minnesota
-90.10334,47.79041,25,7294,minnesota
-90.2122,47.76749,25,7295,minnesota
-90.35545,47.73884,25,7296,minnesota
-90.49295,47.69873,25,7297,minnesota
-90.70495,47.60706,25,7298,minnesota
-90.78516,47.58414,25,7299,minnesota
-90.84246,47.53831,25,7300,minnesota
-90.94559,47.48674,25,7301,minnesota
-91.00288,47.45236,25,7302,minnesota
-91.07164,47.4008,25,7303,minnesota
-91.1404,47.34923,25,7304,minnesota
-91.28937,47.22891,25,7305,minnesota
-91.39822,47.1487,25,7306,minnesota
-91.53574,47.08567,25,7307,minnesota
-91.61595,47.03983,25,7308,minnesota
-91.742,46.97108,25,7309,minnesota
-91.78784,46.94816,25,7310,minnesota
-91.83368,46.91378,25,7311,minnesota
-91.91389,46.87368,25,7312,minnesota
-91.99983,46.83357,25,7313,minnesota
-92.07432,46.80492,25,7314,minnesota
-92.12589,46.76482,25,7315,minnesota
-92.16026,46.7419,25,7316,minnesota
-92.20037,46.71325,25,7317,minnesota
-92.22328,46.66741,25,7318,minnesota
-92.27485,46.66168,25,7319,minnesota
-92.3035,46.65595,25,7320,minnesota
-92.29205,46.42104,25,7321,minnesota
-92.29205,46.15175,25,7322,minnesota
-92.3035,46.07153,25,7323,minnesota
-92.33215,46.05435,25,7324,minnesota
-92.36079,46.0257,25,7325,minnesota
-92.43528,46.0257,25,7326,minnesota
-92.46393,45.99132,25,7327,minnesota
-92.53841,45.97986,25,7328,minnesota
-92.57852,45.95121,25,7329,minnesota
-92.68738,45.91111,25,7330,minnesota
-92.73322,45.89392,25,7331,minnesota
-92.75613,45.86527,25,7332,minnesota
-92.77905,45.84235,25,7333,minnesota
-92.78479,45.78506,25,7334,minnesota
-92.8077,45.75641,25,7335,minnesota
-92.84781,45.73349,25,7336,minnesota
-92.88792,45.70484,25,7337,minnesota
-92.90511,45.64182,25,7338,minnesota
-92.92229,45.6189,25,7339,minnesota
-92.91084,45.58452,25,7340,minnesota
-92.77905,45.56733,25,7341,minnesota
-92.73895,45.5215,25,7342,minnesota
-92.68165,45.45847,25,7343,minnesota
-92.6702,45.42982,25,7344,minnesota
-92.68738,45.40691,25,7345,minnesota
-92.72749,45.37253,25,7346,minnesota
-92.75041,45.33242,25,7347,minnesota
-92.76186,45.29804,25,7348,minnesota
-92.78479,45.28659,25,7349,minnesota
-92.76759,45.21783,25,7350,minnesota
-92.79052,45.20064,25,7351,minnesota
-92.77905,45.13189,25,7352,minnesota
-92.80197,45.07459,25,7353,minnesota
-92.79052,45.04594,25,7354,minnesota
-92.76186,44.95427,25,7355,minnesota
-92.77905,44.91416,25,7356,minnesota
-92.76186,44.86832,25,7357,minnesota
-92.79625,44.82822,25,7358,minnesota
-92.80197,44.75373,25,7359,minnesota
-92.73895,44.71363,25,7360,minnesota
-92.67592,44.69071,25,7361,minnesota
-92.63009,44.6506,25,7362,minnesota
-92.58998,44.60477,25,7363,minnesota
-92.53268,44.58185,25,7364,minnesota
-92.43528,44.57611,25,7365,minnesota
-92.36079,44.5532,25,7366,minnesota
-92.33788,44.54174,25,7367,minnesota
-92.32069,44.52455,25,7368,minnesota
-92.29778,44.48444,25,7369,minnesota
-92.25194,44.4558,25,7370,minnesota
-92.09723,44.42715,25,7371,minnesota
-92.10297,44.42142,25,7372,minnesota
-92.01702,44.3985,25,7373,minnesota
-91.94254,44.36412,25,7374,minnesota
-91.90816,44.32975,25,7375,minnesota
-91.87952,44.27818,25,7376,minnesota
-91.86232,44.23234,25,7377,minnesota
-91.83368,44.19223,25,7378,minnesota
-91.81075,44.17505,25,7379,minnesota
-91.72482,44.14067,25,7380,minnesota
-91.66752,44.10056,25,7381,minnesota
-91.60449,44.06618,25,7382,minnesota
-91.5472,44.0318,25,7383,minnesota
-91.49563,44.01462,25,7384,minnesota
-91.43834,43.9917,25,7385,minnesota
-91.39822,43.97451,25,7386,minnesota
-91.35812,43.92868,25,7387,minnesota
-91.30656,43.89429,25,7388,minnesota
-91.28937,43.85419,25,7389,minnesota
-91.26072,43.84273,25,7390,minnesota
-91.24353,43.80262,25,7391,minnesota
-91.24353,43.78543,25,7392,minnesota
-91.25499,43.72814,25,7393,minnesota
-91.27218,43.68803,25,7394,minnesota
-91.23779,43.63074,25,7395,minnesota
-91.24926,43.59636,25,7396,minnesota
-91.26072,43.55625,25,7397,minnesota
-91.22634,43.51041,25,7398,minnesota
-91.22061,43.51041,25,7399,minnesota
-91.22634,43.49895,25,7400,minnesota
-91.60449,43.51041,25,7401,minnesota
-91.72482,43.51041,25,7402,minnesota
-92.08005,43.50468,25,7403,minnesota
-92.4582,43.50468,25,7404,minnesota
-92.54987,43.51041,25,7405,minnesota
-93.02543,43.51041,25,7406,minnesota
-93.05981,43.51041,25,7407,minnesota
-93.49525,43.51041,25,7408,minnesota
-93.64423,43.51041,25,7409,minnesota
-93.97654,43.51041,25,7410,minnesota
-94.26302,43.50468,25,7411,minnesota
-94.45209,43.50468,25,7412,minnesota
-94.86462,43.50468,25,7413,minnesota
-94.91619,43.50468,25,7414,minnesota
-95.39174,43.50468,25,7415,minnesota
-95.46623,43.50468,25,7416,minnesota
-95.86156,43.50468,25,7417,minnesota
-96.04491,43.49895,25,7418,minnesota
-96.42879,43.49323,25,7419,minnesota
-88.18966,34.99627,26,7421,mississippi
-88.16675,34.95043,26,7422,mississippi
-88.13237,34.90459,26,7423,mississippi
-88.10944,34.89886,26,7424,mississippi
-88.14955,34.58373,26,7425,mississippi
-88.16675,34.46341,26,7426,mississippi
-88.18394,34.31444,26,7427,mississippi
-88.20686,34.07953,26,7428,mississippi
-88.20686,34.06234,26,7429,mississippi
-88.25269,33.73576,26,7430,mississippi
-88.2756,33.52949,26,7431,mississippi
-88.29853,33.28312,26,7432,mississippi
-88.33863,32.98518,26,7433,mississippi
-88.3501,32.92215,26,7434,mississippi
-88.39021,32.57838,26,7435,mississippi
-88.43031,32.30909,26,7436,mississippi
-88.43031,32.22314,26,7437,mississippi
-88.47614,31.89083,26,7438,mississippi
-88.46468,31.69603,26,7439,mississippi
-88.45322,31.43247,26,7440,mississippi
-88.43031,31.12307,26,7441,mississippi
-88.41885,30.99702,26,7442,mississippi
-88.40739,30.73346,26,7443,mississippi
-88.39021,30.4126,26,7444,mississippi
-88.41312,30.40114,26,7445,mississippi
-88.40739,30.38395,26,7446,mississippi
-88.41312,30.37249,26,7447,mississippi
-88.45322,30.37249,26,7448,mississippi
-88.48187,30.3553,26,7449,mississippi
-88.51052,30.3553,26,7450,mississippi
-88.5449,30.36103,26,7451,mississippi
-88.56782,30.39541,26,7452,mississippi
-88.57928,30.41833,26,7453,mississippi
-88.59647,30.42406,26,7454,mississippi
-88.61938,30.4126,26,7455,mississippi
-88.64803,30.38968,26,7456,mississippi
-88.71106,30.37249,26,7457,mississippi
-88.7569,30.37249,26,7458,mississippi
-88.77981,30.37822,26,7459,mississippi
-88.797,30.39541,26,7460,mississippi
-88.797,30.41833,26,7461,mississippi
-88.81419,30.42979,26,7462,mississippi
-88.8371,30.43552,26,7463,mississippi
-88.86002,30.44698,26,7464,mississippi
-88.87721,30.45844,26,7465,mississippi
-88.8944,30.45844,26,7466,mississippi
-88.90586,30.44698,26,7467,mississippi
-88.88294,30.42406,26,7468,mississippi
-88.88294,30.4126,26,7469,mississippi
-88.90013,30.40114,26,7470,mississippi
-88.9517,30.4126,26,7471,mississippi
-88.99754,30.40114,26,7472,mississippi
-89.05482,30.40114,26,7473,mississippi
-89.18088,30.3553,26,7474,mississippi
-89.26682,30.32665,26,7475,mississippi
-89.28401,30.32665,26,7476,mississippi
-89.29548,30.33812,26,7477,mississippi
-89.3012,30.37249,26,7478,mississippi
-89.31266,30.37822,26,7479,mississippi
-89.33558,30.37822,26,7480,mississippi
-89.35277,30.37249,26,7481,mississippi
-89.3585,30.36103,26,7482,mississippi
-89.3585,30.34385,26,7483,mississippi
-89.34131,30.32665,26,7484,mississippi
-89.39861,30.29801,26,7485,mississippi
-89.41579,30.28082,26,7486,mississippi
-89.43871,30.24644,26,7487,mississippi
-89.44444,30.22352,26,7488,mississippi
-89.46735,30.21206,26,7489,mississippi
-89.50174,30.20061,26,7490,mississippi
-89.54757,30.18341,26,7491,mississippi
-89.57623,30.20061,26,7492,mississippi
-89.60487,30.22352,26,7493,mississippi
-89.6106,30.24071,26,7494,mississippi
-89.63351,30.28655,26,7495,mississippi
-89.63924,30.29801,26,7496,mississippi
-89.63351,30.34385,26,7497,mississippi
-89.66217,30.37249,26,7498,mississippi
-89.6679,30.4126,26,7499,mississippi
-89.67935,30.42979,26,7500,mississippi
-89.68508,30.45271,26,7501,mississippi
-89.70228,30.48136,26,7502,mississippi
-89.77103,30.53865,26,7503,mississippi
-89.78822,30.55584,26,7504,mississippi
-89.8054,30.65324,26,7505,mississippi
-89.83405,30.67043,26,7506,mississippi
-89.83405,30.70481,26,7507,mississippi
-89.82259,30.73919,26,7508,mississippi
-89.8054,30.77929,26,7509,mississippi
-89.78249,30.8194,26,7510,mississippi
-89.7653,30.88242,26,7511,mississippi
-89.72519,30.96264,26,7512,mississippi
-89.73092,30.97983,26,7513,mississippi
-89.75384,31.00275,26,7514,mississippi
-89.83978,31.00275,26,7515,mississippi
-90.2695,31.00275,26,7516,mississippi
-90.34972,30.99702,26,7517,mississippi
-90.56171,30.99702,26,7518,mississippi
-90.56744,30.99702,26,7519,mississippi
-90.85392,30.99702,26,7520,mississippi
-91.06018,30.99702,26,7521,mississippi
-91.18623,30.99702,26,7522,mississippi
-91.61022,30.99702,26,7523,mississippi
-91.62741,31.00847,26,7524,mississippi
-91.62168,31.01994,26,7525,mississippi
-91.57011,31.06577,26,7526,mississippi
-91.5873,31.09442,26,7527,mississippi
-91.61022,31.1288,26,7528,mississippi
-91.61595,31.14599,26,7529,mississippi
-91.61022,31.17463,26,7530,mississippi
-91.60449,31.20328,26,7531,mississippi
-91.62741,31.24339,26,7532,mississippi
-91.63314,31.26631,26,7533,mississippi
-91.61022,31.26631,26,7534,mississippi
-91.56438,31.26631,26,7535,mississippi
-91.53001,31.28349,26,7536,mississippi
-91.52428,31.33506,26,7537,mississippi
-91.55865,31.36944,26,7538,mississippi
-91.55865,31.39809,26,7539,mississippi
-91.5472,31.42101,26,7540,mississippi
-91.50709,31.40382,26,7541,mississippi
-91.47272,31.39809,26,7542,mississippi
-91.46698,31.42673,26,7543,mississippi
-91.4899,31.44965,26,7544,mississippi
-91.51282,31.48403,26,7545,mississippi
-91.50136,31.5356,26,7546,mississippi
-91.43261,31.55852,26,7547,mississippi
-91.41541,31.56997,26,7548,mississippi
-91.41541,31.58716,26,7549,mississippi
-91.43261,31.60435,26,7550,mississippi
-91.4899,31.60435,26,7551,mississippi
-91.50136,31.61581,26,7552,mississippi
-91.4899,31.633,26,7553,mississippi
-91.47272,31.64446,26,7554,mississippi
-91.40968,31.633,26,7555,mississippi
-91.39822,31.66165,26,7556,mississippi
-91.40395,31.69603,26,7557,mississippi
-91.38677,31.72467,26,7558,mississippi
-91.36385,31.74759,26,7559,mississippi
-91.31801,31.74759,26,7560,mississippi
-91.26645,31.75905,26,7561,mississippi
-91.28363,31.77624,26,7562,mississippi
-91.32947,31.7877,26,7563,mississippi
-91.35239,31.79916,26,7564,mississippi
-91.34666,31.83927,26,7565,mississippi
-91.32947,31.845,26,7566,mississippi
-91.30656,31.85645,26,7567,mississippi
-91.27218,31.845,26,7568,mississippi
-91.22634,31.845,26,7569,mississippi
-91.23207,31.86218,26,7570,mississippi
-91.23779,31.87937,26,7571,mississippi
-91.23207,31.89656,26,7572,mississippi
-91.20915,31.91948,26,7573,mississippi
-91.18623,31.9424,26,7574,mississippi
-91.15759,31.98824,26,7575,mississippi
-91.11175,32.00542,26,7576,mississippi
-91.09456,32.01688,26,7577,mississippi
-91.11175,32.04553,26,7578,mississippi
-91.12894,32.06272,26,7579,mississippi
-91.12894,32.07418,26,7580,mississippi
-91.11175,32.07418,26,7581,mississippi
-91.06592,32.07418,26,7582,mississippi
-91.04299,32.08564,26,7583,mississippi
-91.02008,32.10855,26,7584,mississippi
-91.00288,32.13147,26,7585,mississippi
-90.97424,32.14866,26,7586,mississippi
-90.95705,32.17158,26,7587,mississippi
-90.9857,32.18877,26,7588,mississippi
-91.01434,32.1945,26,7589,mississippi
-91.02581,32.16585,26,7590,mississippi
-91.10029,32.12574,26,7591,mississippi
-91.12321,32.13147,26,7592,mississippi
-91.16904,32.14866,26,7593,mississippi
-91.17477,32.16585,26,7594,mississippi
-91.16904,32.21169,26,7595,mississippi
-91.1404,32.21742,26,7596,mississippi
-91.11748,32.21742,26,7597,mississippi
-91.10029,32.21742,26,7598,mississippi
-90.9857,32.22314,26,7599,mississippi
-90.96278,32.22887,26,7600,mississippi
-90.95132,32.27471,26,7601,mississippi
-90.92841,32.30336,26,7602,mississippi
-90.91121,32.33201,26,7603,mississippi
-90.92267,32.34347,26,7604,mississippi
-90.97424,32.35493,26,7605,mississippi
-91.02008,32.38357,26,7606,mississippi
-91.02581,32.4466,26,7607,mississippi
-91.03726,32.45806,26,7608,mississippi
-91.07164,32.46379,26,7609,mississippi
-91.10029,32.47525,26,7610,mississippi
-91.11748,32.5039,26,7611,mississippi
-91.11748,32.52682,26,7612,mississippi
-91.09456,32.53254,26,7613,mississippi
-91.02581,32.48098,26,7614,mississippi
-91.00861,32.49244,26,7615,mississippi
-91.00288,32.50962,26,7616,mississippi
-91.03726,32.53827,26,7617,mississippi
-91.06592,32.56119,26,7618,mississippi
-91.06018,32.57265,26,7619,mississippi
-91.02581,32.59557,26,7620,mississippi
-91.02008,32.61849,26,7621,mississippi
-91.02581,32.62995,26,7622,mississippi
-91.05445,32.63567,26,7623,mississippi
-91.10029,32.62422,26,7624,mississippi
-91.12894,32.60703,26,7625,mississippi
-91.14613,32.61275,26,7626,mississippi
-91.14613,32.67006,26,7627,mississippi
-91.13467,32.68724,26,7628,mississippi
-91.09456,32.70443,26,7629,mississippi
-91.07164,32.71016,26,7630,mississippi
-91.07164,32.73881,26,7631,mississippi
-91.07164,32.75027,26,7632,mississippi
-91.11748,32.75027,26,7633,mississippi
-91.14613,32.76746,26,7634,mississippi
-91.15759,32.7961,26,7635,mississippi
-91.15186,32.82475,26,7636,mississippi
-91.10602,32.88778,26,7637,mississippi
-91.08883,32.92215,26,7638,mississippi
-91.07737,32.93934,26,7639,mississippi
-91.11175,32.95654,26,7640,mississippi
-91.12894,32.94507,26,7641,mississippi
-91.14613,32.91643,26,7642,mississippi
-91.1805,32.89923,26,7643,mississippi
-91.20342,32.9107,26,7644,mississippi
-91.21488,32.92788,26,7645,mississippi
-91.20915,32.97945,26,7646,mississippi
-91.19196,32.99664,26,7647,mississippi
-91.18623,33.00237,26,7648,mississippi
-91.14613,33.04247,26,7649,mississippi
-91.13467,33.05967,26,7650,mississippi
-91.1404,33.07685,26,7651,mississippi
-91.18623,33.11696,26,7652,mississippi
-91.1805,33.13415,26,7653,mississippi
-91.16904,33.14561,26,7654,mississippi
-91.12894,33.14561,26,7655,mississippi
-91.08883,33.16853,26,7656,mississippi
-91.07737,33.19144,26,7657,mississippi
-91.07164,33.21436,26,7658,mississippi
-91.06018,33.23155,26,7659,mississippi
-91.04299,33.25447,26,7660,mississippi
-91.04872,33.27739,26,7661,mississippi
-91.05445,33.28885,26,7662,mississippi
-91.07164,33.28312,26,7663,mississippi
-91.08883,33.27739,26,7664,mississippi
-91.10029,33.25447,26,7665,mississippi
-91.11175,33.24874,26,7666,mississippi
-91.12321,33.25447,26,7667,mississippi
-91.15759,33.32323,26,7668,mississippi
-91.16904,33.34042,26,7669,mississippi
